	test_statistic	p	-log2(p)	FDR_corrected_p
TNXB_mutation_status	0.00048323951328736536	0.9824617480927728	0.0255268574002616	0.9999976776816369
TONSL_mutation_status	0.00020477198483515654	0.9885827763163046	0.016566323691403036	0.9999976776816369
TP53_mutation_status	0.0002690784586479442	0.986912398859292	0.019006062222011465	0.9999976776816369
TPO_mutation_status	0.0005063554636996696	0.9820472426191701	0.02613566601644973	0.9999976776816369
TPR_mutation_status	0.0002486011315873493	0.9874202034333002	0.018263930773676593	0.9999976776816369
TPTE_mutation_status	0.00012521079136904552	0.9910720473412835	0.012938154969270034	0.9999976776816369
TRANK1_mutation_status	0.0001830329230599889	0.9892057761291502	0.015657431010147407	0.9999976776816369
TRHDE_mutation_status	0.0006350088928716446	0.9798959292652127	0.02929956025716775	0.9999976776816369
TRIOBP_mutation_status	3.198476908941124e-05	0.995487581654389	0.006524775925387192	0.9999976776816369
TRIO_mutation_status	1.3576561431629277e-07	0.999706008383504	0.0004242026062425017	0.9999976776816369
TRIP12_mutation_status	0.00011064566877891697	0.9916073471055327	0.012159134078450354	0.9999976776816369
TRPA1_mutation_status	0.0005689522673546881	0.9809700872477505	0.02771894991816547	0.9999976776816369
TRPC4_mutation_status	0.000855361145905927	0.9766679493061525	0.034059941408366365	0.9999976776816369
TRPM1_mutation_status	2.8055497303522056e-08	0.9998663561294335	0.00019282023421967443	0.9999976776816369
TRPM2_mutation_status	9.052016475471094e-05	0.9924088743971718	0.010993458617572411	0.9999976776816369
TRPM3_mutation_status	0.0010620548714598817	0.974002195685926	0.03800307031934817	0.9999976776816369
TRPS1_mutation_status	0.00025105971402501434	0.987358156653897	0.018354588624488303	0.9999976776816369
TRRAP_mutation_status	5.524299711470784e-06	0.9981246675098217	0.0027080729465967426	0.9999976776816369
TSHZ2_mutation_status	8.247857520528597e-06	0.9977085518244009	0.0033096543199055512	0.9999976776816369
TSHZ3_mutation_status	0.00037004561887887995	0.9846523844875257	0.02231360045980821	0.9999976776816369
TTC3_mutation_status	0.00030878939218345695	0.985979971471779	0.020369753914820665	0.9999976776816369
TTN_mutation_status	3.675147636387853e-05	0.9951630143789637	0.006995226745609778	0.9999976776816369
TUBGCP6_mutation_status	0.0004664234231655229	0.9827695556415169	0.025074928482877804	0.9999976776816369
TULP4_mutation_status	2.1360470697600124e-05	0.9963123989952526	0.005329917037061676	0.9999976776816369
TUSC3_mutation_status	3.197283646353338e-05	0.9954884234526956	0.006523555962676171	0.9999976776816369
UBE4B_mutation_status	6.676483735997224e-05	0.993480577505876	0.009436331750468766	0.9999976776816369
UBR4_mutation_status	0.0011865966610063539	0.9725206952493064	0.040199143898184034	0.9999976776816369
UBR5_mutation_status	7.696486463896412e-05	0.993000278748092	0.010133972150396338	0.9999976776816369
ULK1_mutation_status	0.0003737545540482433	0.9845756718771138	0.02242600278143178	0.9999976776816369
UMODL1_mutation_status	0.00039898270156795947	0.9840636735969921	0.02317642707629082	0.9999976776816369
UNC13C_mutation_status	0.00018687767910341286	0.98909300156289	0.0158219150703842	0.9999976776816369
UNC5D_mutation_status	0.0005945408247495159	0.9805469425438922	0.0283413954702893	0.9999976776816369
UNC79_mutation_status	7.109232127883321e-05	0.99327261530086	0.009738358236749052	0.9999976776816369
USH2A_mutation_status	4.176913354973657e-05	0.9948433842427836	0.0074586713020397925	0.9999976776816369
USP34_mutation_status	0.0004052053594503797	0.9839398971206355	0.023357902060900507	0.9999976776816369
UTP20_mutation_status	1.1709854880533461e-05	0.9972696710728073	0.003944419237951289	0.9999976776816369
UTRN_mutation_status	0.004292547768986699	0.94776194313215	0.07740336339230065	0.9999976776816369
VCAN_mutation_status	0.0003286932939487801	0.9855352246791358	0.02102065836063406	0.9999976776816369
VPS13A_mutation_status	4.996221647093659e-05	0.9943602832369086	0.008159421507281647	0.9999976776816369
VPS13B_mutation_status	0.0005385269211032656	0.9814858067590984	0.026960689820793644	0.9999976776816369
VPS13C_mutation_status	5.326968089727718e-08	0.9998158464457993	0.0002657018851315616	0.9999976776816369
VPS13D_mutation_status	8.545624011668481e-05	0.9926242571583829	0.010680384102319331	0.9999976776816369
VWA8_mutation_status	9.480425764896337e-05	0.9922313220117112	0.011251595026528585	0.9999976776816369
VWF_mutation_status	9.667016748478995e-05	0.9921552465324074	0.011362212300922953	0.9999976776816369
WBSCR17_mutation_status	8.115776629010228e-06	0.9977269734068845	0.003283016801068973	0.9999976776816369
WDFY3_mutation_status	0.0031578510078194197	0.9551866557921116	0.06614541297164152	0.9999976776816369
WDR49_mutation_status	4.2513801697056354e-05	0.9947976213886799	0.007525036885074281	0.9999976776816369
WDR7_mutation_status	4.0723094466291997e-07	0.999490832801429	0.0007347600661019012	0.9999976776816369
WDR90_mutation_status	5.645471829172634e-05	0.9940050426535492	0.008674924193548398	0.9999976776816369
WHSC1_mutation_status	3.0831563838946665e-08	0.999859900096534	0.0002021355958787664	0.9999976776816369
WISP1_mutation_status	2.8158475470920826e-06	0.9986611114527836	0.0019329021265726968	0.9999976776816369
WNK1_mutation_status	0.0016685428390126283	0.9674172315221953	0.04778985975996822	0.9999976776816369
WNK2_mutation_status	0.00011897264100158876	0.991297280192959	0.012610322698015139	0.9999976776816369
WNK4_mutation_status	1.7465510097196727e-05	0.9966655098845149	0.0048186907641728045	0.9999976776816369
WWC3_mutation_status	0.0001554495359476648	0.9900522806384016	0.014423384820087787	0.9999976776816369
XDH_mutation_status	2.4647959597796257e-05	0.9960387818150143	0.0057261786553101535	0.9999976776816369
XIRP1_mutation_status	9.631024698022249e-05	0.9921698633986065	0.011340958041453481	0.9999976776816369
XIRP2_mutation_status	0.00044540355790292793	0.9831622264667654	0.02449860710186438	0.9999976776816369
XIST_mutation_status	0.0026329327392538363	0.9590768176052529	0.060281721833973505	0.9999976776816369
XRN1_mutation_status	2.6465914490025043e-06	0.9987019742069492	0.0018738718048217373	0.9999976776816369
ZAN_mutation_status	1.2666250340182276e-05	0.997160360698383	0.0041025611960499725	0.9999976776816369
ZBBX_mutation_status	2.4746528428523795e-05	0.996030869195596	0.005737639596737981	0.9999976776816369
ZBTB20_mutation_status	0.00021517797669452223	0.9882962941963437	0.01698446392347814	0.9999976776816369
ZC3H13_mutation_status	0.0009055437055450774	0.9759934789472814	0.03505658636338891	0.9999976776816369
ZC3H18_mutation_status	0.00026486826491715047	0.987015182402373	0.01885581830280237	0.9999976776816369
ZDBF2_mutation_status	0.00018265319666884472	0.9892169782940683	0.015641093442518208	0.9999976776816369
ZEB2_mutation_status	3.893395775041877e-05	0.9950214655118849	0.0072004457602145334	0.9999976776816369
ZFAT_mutation_status	0.000292449732438127	0.986355912123864	0.01981977890750994	0.9999976776816369
ZFHX3_mutation_status	0.0001086461164337715	0.991683524719322	0.012048307101675624	0.9999976776816369
ZFHX4_mutation_status	2.0559083808016415e-05	0.9963822341756606	0.005228796808383997	0.9999976776816369
ZFP64_mutation_status	0.0027268731881624464	0.9583538182048806	0.061369706639719815	0.9999976776816369
ZFPM2_mutation_status	0.0002768462944259439	0.9867248517275956	0.019280249707645282	0.9999976776816369
ZIC1_mutation_status	0.00016947746919478807	0.9896131519230542	0.01506342108067406	0.9999976776816369
ZNF106_mutation_status	2.9842594163576944e-05	0.9956413079349931	0.00630200768142065	0.9999976776816369
ZNF208_mutation_status	2.5465127022304443e-05	0.9959736535470866	0.0058205156459097	0.9999976776816369
ZNF236_mutation_status	8.252904001383294e-05	0.9927516778943637	0.01049520077163343	0.9999976776816369
ZNF292_mutation_status	1.3772975445226853e-05	0.9970389008394861	0.004278300441063191	0.9999976776816369
ZNF407_mutation_status	0.0014257000064213602	0.969880278528248	0.04412142205509446	0.9999976776816369
ZNF423_mutation_status	2.2787541462098156e-06	0.9987955503979357	0.0017387007669432812	0.9999976776816369
ZNF43_mutation_status	0.0006123617694749403	0.9802576078714098	0.02876716121026451	0.9999976776816369
ZNF462_mutation_status	7.25114768672911e-06	0.9978514626295762	0.0031030188804549047	0.9999976776816369
ZNF516_mutation_status	0.0003212902290367872	0.9856990277051378	0.02078089201774116	0.9999976776816369
ZNF521_mutation_status	0.00022657991085689856	0.9879902390744025	0.01743130622368066	0.9999976776816369
ZNF536_mutation_status	9.652769629779879e-05	0.9921610292235848	0.011353803701964548	0.9999976776816369
ZNF646_mutation_status	0.0009060993968059715	0.9759861164420464	0.03506746951997132	0.9999976776816369
ZNF71_mutation_status	0.0002819318193211713	0.9866034890963644	0.019457705494221704	0.9999976776816369
ZNF804A_mutation_status	8.313894454910003e-05	0.992724944729256	0.01053405069239404	0.9999976776816369
ZNF804B_mutation_status	2.9671590946712887e-05	0.9956538137812343	0.006283886688547385	0.9999976776816369
ZNF831_mutation_status	9.582463492719117e-05	0.9921896281291688	0.011312218814625442	0.9999976776816369
ZNF835_mutation_status	0.0006598283776793163	0.9795068934346505	0.029872449164291152	0.9999976776816369
ZNF99_mutation_status	0.0023790780322419177	0.9610979731906318	0.05724458976583245	0.9999976776816369
ZNFX1_mutation_status	0.0002327423517685606	0.9878280285652603	0.01766819065933769	0.9999976776816369
ZZEF1_mutation_status	5.782166652933757e-08	0.9998081395937815	0.0002768226130931834	0.9999976776816369
