	test_statistic	p	-log2(p)	FDR_corrected_p
PCDHGA3_mutation_status	11.198486043918516	0.0008186409629910144	10.254481521679486	0.04231856239056503
PCDHGA6_mutation_status	0.19679157990165164	0.657323150053588	0.605325299128538	0.999934250474592
PCDHGA8_mutation_status	0.00476306707609573	0.9449776978542374	0.08164781378092052	0.999934250474592
PCDHGB3_mutation_status	0.15037286408572698	0.6981792904278716	0.51833053095018	0.999934250474592
PCDHGB6_mutation_status	0.6425712301833726	0.42278124832584973	1.2420167047969404	0.999934250474592
PCLO_mutation_status	1.172639691223327	0.27885951819502	1.842389580163432	0.999934250474592
PCNT_mutation_status	0.0013172849488764056	0.9710475989223099	0.04238607931901656	0.999934250474592
PCNXL2_mutation_status	0.18583199813572818	0.6664084889330998	0.5855213165373196	0.999934250474592
PDCD11_mutation_status	0.022950755282208184	0.8795852020041355	0.18510476215290997	0.999934250474592
PDE1C_mutation_status	0.03292938860187003	0.8560029438623001	0.2243123367092597	0.999934250474592
PDE3A_mutation_status	0.010452173008272562	0.9185694571793075	0.12253928074774398	0.999934250474592
PDE4DIP_mutation_status	0.01658943238655807	0.8975159289173613	0.155990551086876	0.999934250474592
PDZD2_mutation_status	0.007496887015581877	0.9310017346169833	0.10314423911082463	0.999934250474592
PDZRN3_mutation_status	0.29066929238358247	0.5897919509289942	0.7617219612535013	0.999934250474592
PDZRN4_mutation_status	0.07313448565653267	0.7868264751587486	0.34588259261201837	0.999934250474592
PEG3_mutation_status	4.927785064416125e-06	0.9982288082393586	0.002557555199094785	0.999934250474592
PGR_mutation_status	0.027640769163367045	0.8679561734550563	0.20430589776524297	0.999934250474592
PHF3_mutation_status	0.07565368674716359	0.7832761707723175	0.3524070262531479	0.999934250474592
PIK3CA_mutation_status	0.4646047259340189	0.4954797747601477	1.0131019263731988	0.999934250474592
PIK3CG_mutation_status	9.993929274314194	0.0015705712220712132	9.314494917030936	0.07098981923761884
PKD1L1_mutation_status	6.790552679658346e-09	0.999934250474592	9.485963276909452e-05	0.999934250474592
PKD1L2_mutation_status	4.087299334844323	0.04320662668286563	4.5326035915218394	0.6299804922792022
PKD1_mutation_status	0.02877480489574421	0.8653000429419218	0.20872762062732544	0.999934250474592
PKDREJ_mutation_status	0.10806799806771271	0.7423545049397176	0.42981979701487716	0.999934250474592
PKHD1L1_mutation_status	0.08439434937305348	0.7714283538017978	0.37439592177849423	0.999934250474592
PKHD1_mutation_status	1.7079499899715733	0.1912515649843731	2.3864565416653067	0.999934250474592
PLCB1_mutation_status	0.00269318147157959	0.9586116639657423	0.060981600744008546	0.999934250474592
PLCE1_mutation_status	0.2718609550821601	0.6020861510916559	0.7319581612909054	0.999934250474592
PLCL1_mutation_status	0.00433110927291365	0.947528168126754	0.07775926251368107	0.999934250474592
